Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status,UULE
"1011338","Bilgoraj","Bilgoraj,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCXWYxN_XNSNHEWXmeYIQS-gL
"1011339","Deblin","Deblin,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCSMgkIvJmxhHEfhRmO2rK7V1
"1011340","Hrubieszow","Hrubieszow,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCSfymoQujyRHEaP980z9XSKB
"1011341","Janow Lubelski","Janow Lubelski,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCTf7CPy3JyNHEfz9ar-by8iY
"1011342","Konopnica","Konopnica,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCSNmE3NeWCJHEai1YZbE9mIQ
"1011345","Leczna","Leczna,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCaHpLZmlsiNHEerDKmw0gl9k
"1011346","Lubartow","Lubartow,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCYU4wdq-RiJHEf5mJ_s_mWCU
"1011347","Lublin","Lublin,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCWFAFR4UVyJHEV_p6PZ67ihV
"1011348","Lukow","Lukow,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCWsDhMNc_yFHEccfR5dslehA
"1011349","Parczew","Parczew,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCT14cGMQMCJHEeQcX5tLgxck
"1011350","Poniatowa","Poniatowa,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCeO9O69_jCJHETd2FeO-wknt
"1011351","Radzyn Podlaski","Radzyn Podlaski,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCUk0cCclGSJHEZzB2gdD4hMB
"1011353","Terespol","Terespol,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCUnIXFxVCiFHEd7FguCh1tcH
"1011354","Zamosc","Zamosc,Lublin Voivodeship,Poland","20851","PL","City",Active,w+CAIQIFISCXfSEdqtZyNHEYCl-AKSRQC6
"1011355","Bialobrzegi","Bialobrzegi,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCSlzbS9C_RhHEV1zOB5EkMO3
"1011356","Biskupice Radlowskie","Biskupice Radlowskie,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCXtlFa8mgD1HEV_7LBHippPL
"1011357","Bochnia","Bochnia,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCfeieg4xOxZHEWgHSQIjifLA
"1011358","Brzesko","Brzesko,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCfFl8y1HJhZHEaYJxsEFGtlO
"1011359","Bukowina Tatrzanska","Bukowina Tatrzanska,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCWuG8D-s9hVHEciyd09oZC42
"1011360","Chrzanow","Chrzanow,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCQsqHp3d6xZHEfSjYWMM12FX
"1011361","Dabrowa Tarnowska","Dabrowa Tarnowska,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCX8COR1PeT1HEWflVFMKO7bA
"1011363","Gorlice","Gorlice,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCc_n59Dxxj1HEXKyLHOqdMCN
"1011364","Jablonka","Jablonka,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCRH3OBpTwxVHEcmYCzDpTNxb
"1011365","Kazimierz","Kazimierz,Lesser Poland Voivodeship,Poland","20852","PL","Borough",Active,w+CAIQIFISCe-LfS5qWxZHEddezhucLmdi
"1011367","Krakow","Krakow,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCdEYTjXARBZHEb-KR3a1tmu0
"1011368","Krynica-Zdroj","Krynica-Zdroj,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCfdfgVAFdj5HEfkuwjwcmYhL
"1011369","Limanowa","Limanowa,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCXcWlxHqHBZHEYGTpMLFF1O_
"1011371","Myslenice","Myslenice,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCaWniTiCbhZHEbmTxdqeU8mU
"1011373","Nowy Sacz","Nowy Sacz,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCc-V8bM85T1HESUy8KPk4GWY
"1011374","Nowy Targ","Nowy Targ,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCdPWRQiW5BVHEcVDlKiR-irv
"1011375","Olkusz","Olkusz,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCYV4fY2D4xZHEY6JelSZcf2A
"1011376","Ostrow Mazowiecka","Ostrow Mazowiecka,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCe9kIycXqx9HEduGygI5UVU4
"1011377","Plonsk","Plonsk,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCY9l7pNTGBxHEZfTgY66QGBa
"1011378","Proszowice","Proszowice,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCTd0n1XlShZHEV7eAuKjVVWF
"1011379","Przasnysz","Przasnysz,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCbNbqnv-1R1HEfp5JHzWOgRY
"1011380","Pultusk","Pultusk,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCV1hoDIOkh5HEXIQM8VCO-EZ
"1011381","Rabka-Zdroj","Rabka-Zdroj,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCakzjDJ9ChZHEbMECdTHUPih
"1011382","Raciaz","Raciaz,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCTf7evG5QBxHEZwXCnLDfKoD
"1011383","Rytro","Rytro,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCfnBuMAM4j1HEQ8HtImlSYmO
"1011385","Skawina","Skawina,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCY3HBzOLXRZHEccssQ-LMlmC
"1011387","Szaflary","Szaflary,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCS8zjU5U5RVHEUH-eWcOek_J
"1011388","Tarnow","Tarnow,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCcf_w1JDgz1HER72cvjfcBrP
"1011389","Trzebinia","Trzebinia,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCRtUFlIB7xZHEbM1Df6sXQQJ
"1011390","Tymbark","Tymbark,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCaF66g4ZGxZHEX4m4zhxsuLA
"1011391","Wegrow","Wegrow,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCYvLS_b_FB9HEdIi6Jo83ibO
"1011392","Wieliczka","Wieliczka,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCYcv2GrEQxZHEVMEdPxxZoId
"1011393","Nowy Wisnicz","Nowy Wisnicz,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCU-n_uemIxZHEaHmc8tJK-vy
"1011394","Zakopane","Zakopane,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCTk575SS8hVHEaCma3Ghh43f
"1011395","Zglobice","Zglobice,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCdUWLhQOhT1HEaNqmvvtEYqk
"1011396","Zuromin","Zuromin,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCW3FBrmJVBxHEReHf83Y9D94
"1011397","Baniocha","Baniocha,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCRWpRAjzKBlHEcv-F6WDR772
"1011398","Ciechanow","Ciechanow,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCU-osLelLhxHEU1RwMCK5OJX
"1011399","Garwolin","Garwolin,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCcMdMsfWxxhHEeCdC-JrUPBq
"1011400","Gostynin","Gostynin,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCT1bnwUogRtHEU-FLxYCn-Ug
"1011401","Konstancin-Jeziorna","Konstancin-Jeziorna,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCYvEvIADLBlHEcbe3tZOhi9D
"1011402","Kozienice","Kozienice,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCfuEyFIjkhhHEUM8Vp_rblu-
"1011403","Lomianki","Lomianki,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCaewag47th5HESfnVzolgHht
"1011404","Makow Mazowiecki","Makow Mazowiecki,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCa0tlABDiB5HETpi6hPsJtzj
"1011405","Minsk Mazowiecki","Minsk Mazowiecki,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCRl9EHYqLB9HEcFu26KQfcdM
"1011407","Mlawa","Mlawa,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCaFTYJ4Vth1HETcZMpfobm-e
"1011408","Mszczonow","Mszczonow,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCbsMYVNzQRlHEbkOAFsxfx6n
"1011409","Ostroleka","Ostroleka,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCeG494d4QR5HER4R-rLqFbQE
"1011410","Piaseczno","Piaseczno,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCQECxA85LhlHEfUben6cWseI
"1011411","Pionki","Pionki,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCaGj5TbqixhHETlwDcifTV5i
"1011412","Plock","Plock,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCdEV5WuecBxHEb-krjM8jn9s
"1011413","Podkowa Lesna","Podkowa Lesna,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCev6eXIrNhlHESli-eNVgjM6
"1011414","Radom","Radom,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCcfbLKAqWRhHERvS9J_I1jDl
"1011415","Sierpc","Sierpc,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCf2KCjhnXxxHEfey9bSbyYuD
"1011417","Sulejowek","Sulejowek,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCYN_i3ew1h5HEX739pSE6OZf
"1011418","Warka","Warka,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCe3id0M15xhHEWJ6-VkdtDuU
"1011419","Warsaw","Warsaw,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCQGfhppmzB5HEfzT6ogqvvBy
"1011421","Wolomin","Wolomin,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCWtNRXG92h5HEYN5eLNPnkWR
"1011422","Wyszkow","Wyszkow,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCbufb2ij5R5HEbnlgi5Tc8bM
"1011423","Zabki","Zabki,Masovian Voivodeship,Poland","20853","PL","City",Active,w+CAIQIFISCcmZ61NBzh5HEeqyssVzyRyY
"1011424","Brzeg","Brzeg,Opole Voivodeship,Poland","20854","PL","City",Active,w+CAIQIFISCY8AUurjLxBHEQWwCxJCV5iO
"1011425","Glubczyce","Glubczyce,Opole Voivodeship,Poland","20854","PL","City",Active,w+CAIQIFISCT2wkopDdhFHEeEiBkIU6mS3
"1011426","Kedzierzyn-Kozle","Kedzierzyn-Kozle,Opole Voivodeship,Poland","20854","PL","City",Active,w+CAIQIFISCa1ajbY4ERFHEV2KnLyZdrS3
"1011427","Kluczbork","Kluczbork,Opole Voivodeship,Poland","20854","PL","City",Active,w+CAIQIFISCQOgjpPfYBBHEey51IW6IWs-
"1011429","Krapkowice","Krapkowice,Opole Voivodeship,Poland","20854","PL","City",Active,w+CAIQIFISCReKuA4jqBFHEU4ikGC9hcy1
"1011430","Opole","Opole,Opole Voivodeship,Poland","20854","PL","City",Active,w+CAIQIFISCUuzbUUGUxBHEW40DECHZMYl
"1011431","Praszka","Praszka,Opole Voivodeship,Poland","20854","PL","City",Active,w+CAIQIFISCXHjBftXhRBHEXniSQLqacMr
"1011432","Prudnik","Prudnik,Opole Voivodeship,Poland","20854","PL","City",Active,w+CAIQIFISCZ1bPDCmlxFHEc8OgnPGqkep
"1011434","Augustow","Augustow,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCY0g3QlWUOBGEUqfirgQb4Dq
"1011435","Bialystok","Bialystok,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCR2XQY8E_B9HESx78IvMfTFy
"1011436","Bielsk Podlaski","Bielsk Podlaski,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCdO3aTKQIyBHEZjIEJ0Zdd_-
"1011438","Choroszcz","Choroszcz,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCXOa4J2V5B9HEWx-NsZ6wB7A
"1011439","Ciechanowiec","Ciechanowiec,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCXeV-ooznB9HEQq2PIgUKKAZ
"1011441","Drohiczyn","Drohiczyn,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCZcIerivYh9HET0fabM577Cv
"1011442","Grajewo","Grajewo,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCcUVRfzCy-FGETh8eyiZHYND
"1011443","Lomza","Lomza,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCflBALOQMx5HEVpTfAJA7jHQ
"1011444","Sokolka","Sokolka,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCYvTN36DCeBGEc35OyGH5fu6
"1011445","Suwalki","Suwalki,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCVuOR885AuFGEaCeqcS9-C-S
"1011446","Zambrow","Zambrow,Podlaskie Voivodeship,Poland","20855","PL","City",Active,w+CAIQIFISCe8QiOgPtx9HEd8bX1y2_NEN
"1011447","Brzozow","Brzozow,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCVPt93PAQjxHEUFV34p31O_j
"1011448","Debica","Debica,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCUtpIy6ICT1HEfxZPmt2BvZZ
"1011449","Jaroslaw","Jaroslaw,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCRdBcqSbmTxHEXaX_0VpVK_w
"1011450","Jaslo","Jaslo,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCQFw2dAKtD1HEXBOAuJvvRIV
"1011451","Kanczuga","Kanczuga,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCUflqx3rjTxHEQlr5oxbpvcD
"1011452","Kolbuszowa","Kolbuszowa,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCcHl99YGGT1HEYvXH-WknoJ3
"1011453","Krosno","Krosno,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCQ8qQirKSDxHES0CqlR5I3ly
"1011455","Lancut","Lancut,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCWkpdhh87jxHEapvciA2imGi
"1011456","Lubaczow","Lubaczow,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCRd7rA2HWTtHEZ359ECkqXdF
"1011457","Mielec","Mielec,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCdeU0vRPaz1HEQFy0RaaeMwZ
"1011458","Nisko","Nisko,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCSFpknY2Kj1HEQu9PwDipoIm
"1011459","Nowa Sarzyna","Nowa Sarzyna,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCeWsiSowxTxHEf4DkhNe5qw2
"1011460","Oleszyce","Oleszyce,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCU1fCINfWDtHETYof-03jMu9
"1011461","Przemysl","Przemysl,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCdFoth_ffjtHEfA_mbsBF_we
"1011462","Przeworsk","Przeworsk,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCfc6KWhRkTxHEZlvawWT7oF4
"1011463","Rzeszow","Rzeszow,Rzeszow,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCUnUFMzj-jxHEe2yPrMxDSTS
"1011464","Sanok","Sanok,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCWFJgraBbTxHEWys1Er3Keny
"1011465","Sieniawa","Sieniawa,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCXfJisAkvDxHEX9p8RjwrjN5
"1011466","Stalowa Wola","Stalowa Wola,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCYtAQv-VLD1HEVvWjVB-ChYl
"1011467","Tarnobrzeg","Tarnobrzeg,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCbFNgtgNSj1HEfOqu39mdQjH
"1011468","Ustrzyki Dolne","Ustrzyki Dolne,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCTfAHXmx8jtHEX0axvNN2R0F
"1011469","Zolynia","Zolynia,Podkarpackie Voivodeship,Poland","20856","PL","City",Active,w+CAIQIFISCTFlrEaK6TxHESWngTT6X8dr
"1011471","Chojnice","Chojnice,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCVMBoqFDRgJHEcXs9Md7ETiZ
"1011472","Chwaszczyno","Chwaszczyno,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCfdFkBXlof1GEf06sNdOnmZi
"1011473","Czersk","Czersk,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCSfS9wijYAJHEZKu0oj279Ih
"1011474","Czluchow","Czluchow,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCc_NmlkONwJHEVZiX436N17f
"1011475","Gdansk","Gdansk,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCW_61BQcc_1GEY2-t2Px-7mb
"1011476","Gdynia","Gdynia,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCYnXHgdFof1GETZmI4mZ-eLe
"1011477","Kartuzy","Kartuzy,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCedZdPl8mv1GEQtuf1CdIHIG
"1011478","Koscierzyna","Koscierzyna,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCYEIblTGdwJHEe3u2ihuyySs
"1011479","Kwidzyn","Kwidzyn,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCVVJ2ZrVsAJHEYGiRyvyMnDs
"1011480","Lebork","Lebork,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCa9h-nf45_1GEVEOw_wRiDQM
"1011481","Malbork","Malbork,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCaNWyC-hWf1GESTBXIZSoKmZ
"1011482","Miastko","Miastko,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCSUcgy3y8wFHEcevZGvr9_yX
"1011483","Nowy Dwor Gdanski","Nowy Dwor Gdanski,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCQ2HNTEURP1GEdD61zNlZ1HW
"1011484","Puck","Puck,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCVPbRrAYsv1GEYBcVbRBYw6X
"1011485","Slawno","Slawno,West Pomeranian Voivodeship,Poland","20862","PL","City",Active,w+CAIQIFISCa_y4ia9IP5GES680F1Mhv3S
"1011486","Slupsk","Slupsk,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCetRmyoKGv5GER-Bsc-mEDHV
"1011487","Sopot","Sopot,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCV8mHEyRCv1GEfqVem8zGdP3
"1011489","Tczew","Tczew,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCW-wOprQYP1GEZWW2khjLOqJ
"1011490","Ustka","Ustka,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCakEZ5ErPP5GEZh8fUURfN2V
"1011491","Wejherowo","Wejherowo,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCVV2dV4puv1GEcdszyM5Gv4n
"1011492","Wladyslawowo","Wladyslawowo,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCWfeJiXYsv1GESfhJ4HYzzud
"1011493","Zukowo","Zukowo,Pomeranian Voivodeship,Poland","20857","PL","City",Active,w+CAIQIFISCYtOqQIZnP1GEZ0FafobcPZo
"1011494","Bilcza","Bilcza,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCRkBhK87iRdHEfdLas65Qvm3
"1011495","Busko-Zdroj","Busko-Zdroj,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCc8rGgE_whdHEa-Ja_x42MNr
"1011496","Jedrzejow","Jedrzejow,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCbG3K8BKmRdHEXTSreann-WN
"1011497","Kazimierza Wielka","Kazimierza Wielka,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCdnGGK3CyxdHEQj9pFNPbgPD
"1011498","Kielce","Kielce,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCQURia8YiBdHEfPNzcC42CVQ
"1011499","Konskie","Konskie,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCeETlKxryRlHEQqWsa4ITnEe
"1011500","Ostrowiec Swietokrzyski","Ostrowiec Swietokrzyski,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCWEwqVkICRhHEfP42BqymGyd
"1011501","Pinczow","Pinczow,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCenpKEmAlRdHESLuGdOBwcwn
"1011502","Sandomierz","Sandomierz,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCadIJPAHtSJHEefIecphmRAf
"1011503","Skarzysko-Kamienna","Skarzysko-Kamienna,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCa1fJrDjOBhHEZ9x8trVqmqc
"1011504","Starachowice","Starachowice,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCQOBmZEpFBhHEfIDtACTImDQ
"1011505","Staszow","Staszow,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCX2S5yU-WD1HEbTHPhWqZdSL
"1011506","Wloszczowa","Wloszczowa,Swietokrzyskie Voivodeship,Poland","20858","PL","City",Active,w+CAIQIFISCbF38UVQZBdHEaxSIZ5LBV4w
"1011507","Bielsko-Biala","Bielsko-Biala,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCXtQgN1jnxZHEafjT_qH9RFo
"1011509","Blachownia","Blachownia,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCVEQ_Mz6xxBHEXioTOiaP7F_
"1011510","Bytom","Bytom,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCUuf_mfsLBFHEZZ8o8SQHEQV
"1011511","Chorzow","Chorzow,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCQn4rNuFzRZHEXvcwlg6IqCp
"1011512","Cieszyn","Cieszyn,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCbXe4UHyAxRHEfIJf0nq5dXO
"1011513","Czechowice-Dziedzice","Czechowice-Dziedzice,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCUMtu41soxZHEckVVbP8qN-y
"1011514","Czeladz","Czeladz,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCV26HrX90BZHEdW8KZMxx0yE
"1011515","Czestochowa","Czestochowa,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCa-oLE7FtRBHETaCFxpNDU-F
"1011516","Dabrowa Gornicza","Dabrowa Gornicza,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCXNJYMwF3BZHEYyk-Hieu_37
"1011517","Gliwice","Gliwice,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCV-xZmxgMBFHERHqywafqLyb
"1011518","Jastrzebie-Zdroj","Jastrzebie-Zdroj,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCfn_5mcZUxFHEWZoOKt7u0Yt
"1011519","Jaworzno","Jaworzno,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCaHMB9aAwhZHEdXh1XDQdb_g
"1011521","Katowice","Katowice,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCdHMoTYjzhZHEbv6WQU1Kq-5
"1011522","Klobuck","Klobuck,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCYsOWBDouxBHEaBCyCPQkpKY
"1011523","Knurow","Knurow,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCTOVPrV8NhFHEZCGfAb8YdxI
"1011524","Kozieglowy","Kozieglowy,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCReZgXGHLRdHEUTl2ZRBu9-K
"1011525","Laziska Gorne","Laziska Gorne,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCWc5nF1zyhZHEZ9x61FkROcl
"1011526","Lubliniec","Lubliniec,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCR-J7C-Q3BBHETdzspJrBFLG
"1011527","Mikolow","Mikolow,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCRN-SEcKyxZHEQx-n3dYXcF8
"1011528","Myslowice","Myslowice,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCQ0qWrJexBZHEe1Yu4xqL7MF
"1011529","Myszkow","Myszkow,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCUWddWhRJRdHEb_YrX89NqXu
"1011531","Oswiecim","Oswiecim,Lesser Poland Voivodeship,Poland","20852","PL","City",Active,w+CAIQIFISCTFMOE_glBZHEb1ulzEhaxwe
"1011532","Piekary Slaskie","Piekary Slaskie,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCasnTAeD1BZHETGe_q3J6qfS
"1011533","Pyskowice","Pyskowice,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCQckh_L3JBFHEcm09eOkpWpN
"1011534","Raciborz","Raciborz,Silesian Voivodeship,Poland","20859","PL","City",Active,w+CAIQIFISCYGWWgugQhFHEXTMtzsLq7BY
